[LOG] System::create                           : Header version = 1.10.03. Current version = 1.10.03.
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Bump_09', format=2, channels=2, frequency=48000, lengthbytes=4192, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.236113.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Bump_10', format=2, channels=2, frequency=48000, lengthbytes=4256, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.262475.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Fish_Bump_08', format=2, channels=2, frequency=48000, lengthbytes=2624, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.069580.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Fish_Bump_07', format=2, channels=2, frequency=48000, lengthbytes=2976, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.175867.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Bump_06', format=2, channels=2, frequency=48000, lengthbytes=3008, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.319391.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Fish_Bump_03', format=2, channels=2, frequency=48000, lengthbytes=2112, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.189925.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Bump_05', format=2, channels=2, frequency=48000, lengthbytes=3392, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.296444.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Fish_Bump_01', format=2, channels=2, frequency=48000, lengthbytes=2272, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.174905.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Fish_Bump_06', format=2, channels=2, frequency=48000, lengthbytes=3328, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.163849.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Bump_04', format=2, channels=2, frequency=48000, lengthbytes=3328, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.354026.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Fish_Bump_09', format=2, channels=2, frequency=48000, lengthbytes=3072, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.150253.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Bump_07', format=2, channels=2, frequency=48000, lengthbytes=3328, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.331280.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Fish_Bump_05', format=2, channels=2, frequency=48000, lengthbytes=2656, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.240506.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Bump_02', format=2, channels=2, frequency=48000, lengthbytes=3552, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.361072.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Bump_08', format=2, channels=2, frequency=48000, lengthbytes=2944, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.308798.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Fish_Bump_04', format=2, channels=2, frequency=48000, lengthbytes=3008, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.131932.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Fish_Bump_02', format=2, channels=2, frequency=48000, lengthbytes=3008, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.240750.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 532672
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 24704
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C471D18
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Bump_01', format=2, channels=2, frequency=48000, lengthbytes=4096, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.379827.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Wolf_Catch_05', format=2, channels=2, frequency=48000, lengthbytes=7040, lengthpcm=48000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.573788.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlistnum   = 1
[LOG] SystemI::createSoundInternal             : exinfo->suggestedsoundtype = 5
[LOG] SystemI::createSoundInternal             : exinfo->useropen           = 00007FFE85CA5EC0
[LOG] SystemI::createSoundInternal             : exinfo->userclose          = 00007FFE85CA5E90
[LOG] SystemI::createSoundInternal             : exinfo->userread           = 00007FFE85CA5F90
[LOG] SystemI::createSoundInternal             : exinfo->userseek           = 00007FFE85CA6040
[LOG] SystemI::createSoundInternal             : exinfo->fileuserdata       = 000000006C474138
[LOG] SystemI::createSoundInternal             : exinfo->initialseekpostype = 1
[LOG] SystemI::DSPCodecPoolRegister            : register codec pool for pool type 5
[LOG] SystemI::createSoundInternal             : Sample 0/1: name='Pants_Death_08', format=2, channels=2, frequency=48000, lengthbytes=6496, lengthpcm=24000, pcmblocksize=0, loopstart=0, loopend=0, mode=0x00000000, channelmask=0x00000000, channelorder=0, peakvolume=0.231829.
[LOG] SystemI::createSoundInternal             : Create name='', mode=0x02000202
[LOG] SystemI::createSoundInternal             : exinfo->cbsize             = 232
[LOG] SystemI::createSoundInternal             : exinfo->length             = 4150176
[LOG] SystemI::createSoundInternal             : exinfo->fileoffset         = 64160
[LOG] SystemI::createSoundInternal             : exinfo->numsubsounds       = 1
[LOG] SystemI::createSoundInternal             : exinfo->inclusionlist      = 00000000699CF5FC
